Year,Player,Week,WoW_Wins,Week_Int
2024,Alex,1,0,1
2024,Alex,2,1,2
2024,Brandon,1,0,1
2024,Brandon,2,4,2
2024,Cameron,1,0,1
2024,Cameron,2,3,2
2024,Dan,1,0,1
2024,Dan,2,2,2
2024,JP,1,0,1
2024,JP,2,1,2
2024,Jordan,1,0,1
2024,Jordan,2,1,2
2024,Mike,1,0,1
2024,Mike,2,1,2
2024,Victoria,1,0,1
2024,Victoria,2,2,2
