Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2019,99,30,Leftover,Buccaneers,1,0,1,RegSsn
2019,99,30,Leftover,Buccaneers,2,1,2,RegSsn
2019,99,30,Leftover,Buccaneers,3,1,3,RegSsn
2019,99,30,Leftover,Buccaneers,4,2,4,RegSsn
2019,99,30,Leftover,Buccaneers,5,2,5,RegSsn
2019,99,30,Leftover,Buccaneers,6,2,6,RegSsn
2019,99,30,Leftover,Buccaneers,7,2,6,Bye Week
2019,99,30,Leftover,Buccaneers,8,2,7,RegSsn
2019,99,30,Leftover,Buccaneers,9,2,8,RegSsn
2019,99,30,Leftover,Buccaneers,10,3,9,RegSsn
2019,99,30,Leftover,Buccaneers,11,3,10,RegSsn
2019,99,30,Leftover,Buccaneers,12,4,11,RegSsn
2019,99,30,Leftover,Buccaneers,13,5,12,RegSsn
2019,99,30,Leftover,Buccaneers,14,6,13,RegSsn
2019,99,30,Leftover,Buccaneers,15,7,14,RegSsn
2019,99,30,Leftover,Buccaneers,16,7,15,RegSsn
2019,99,30,Leftover,Buccaneers,17,7,16,RegSsn
2019,99,32,Leftover,Dolphins,1,0,1,RegSsn
2019,99,32,Leftover,Dolphins,2,0,2,RegSsn
2019,99,32,Leftover,Dolphins,3,0,3,RegSsn
2019,99,32,Leftover,Dolphins,4,0,4,RegSsn
2019,99,32,Leftover,Dolphins,5,0,4,Bye Week
2019,99,32,Leftover,Dolphins,6,0,5,RegSsn
2019,99,32,Leftover,Dolphins,7,0,6,RegSsn
2019,99,32,Leftover,Dolphins,8,0,7,RegSsn
2019,99,32,Leftover,Dolphins,9,1,8,RegSsn
2019,99,32,Leftover,Dolphins,10,2,9,RegSsn
2019,99,32,Leftover,Dolphins,11,2,10,RegSsn
2019,99,32,Leftover,Dolphins,12,2,11,RegSsn
2019,99,32,Leftover,Dolphins,13,3,12,RegSsn
2019,99,32,Leftover,Dolphins,14,3,13,RegSsn
2019,99,32,Leftover,Dolphins,15,3,14,RegSsn
2019,99,32,Leftover,Dolphins,16,4,15,RegSsn
2019,99,32,Leftover,Dolphins,17,5,16,RegSsn
