Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2018,99,29,Leftover,Browns,13,4,12,RegSsn
2018,99,29,Leftover,Browns,14,5,13,RegSsn
2018,99,29,Leftover,Browns,15,6,14,RegSsn
2018,99,29,Leftover,Browns,16,7,15,RegSsn
2018,99,29,Leftover,Browns,17,7,16,RegSsn
2018,99,30,Leftover,Cardinals,1,0,1,RegSsn
2018,99,30,Leftover,Cardinals,2,0,2,RegSsn
2018,99,30,Leftover,Cardinals,3,0,3,RegSsn
2018,99,30,Leftover,Cardinals,4,0,4,RegSsn
2018,99,30,Leftover,Cardinals,5,1,5,RegSsn
2018,99,30,Leftover,Cardinals,6,1,6,RegSsn
2018,99,30,Leftover,Cardinals,7,1,7,RegSsn
2018,99,30,Leftover,Cardinals,8,2,8,RegSsn
2018,99,30,Leftover,Cardinals,9,2,8,Bye Week
2018,99,30,Leftover,Cardinals,10,2,9,RegSsn
2018,99,30,Leftover,Cardinals,11,2,10,RegSsn
2018,99,30,Leftover,Cardinals,12,2,11,RegSsn
2018,99,30,Leftover,Cardinals,13,3,12,RegSsn
2018,99,30,Leftover,Cardinals,14,3,13,RegSsn
2018,99,30,Leftover,Cardinals,15,3,14,RegSsn
2018,99,30,Leftover,Cardinals,16,3,15,RegSsn
2018,99,30,Leftover,Cardinals,17,3,16,RegSsn
2018,99,31,Leftover,Dolphins,1,1,1,RegSsn
2018,99,31,Leftover,Dolphins,2,2,2,RegSsn
2018,99,31,Leftover,Dolphins,3,3,3,RegSsn
2018,99,31,Leftover,Dolphins,4,3,4,RegSsn
2018,99,31,Leftover,Dolphins,5,3,5,RegSsn
2018,99,31,Leftover,Dolphins,6,4,6,RegSsn
2018,99,31,Leftover,Dolphins,7,4,7,RegSsn
2018,99,31,Leftover,Dolphins,8,4,8,RegSsn
2018,99,31,Leftover,Dolphins,9,5,9,RegSsn
2018,99,31,Leftover,Dolphins,10,5,10,RegSsn
2018,99,31,Leftover,Dolphins,11,5,10,Bye Week
2018,99,31,Leftover,Dolphins,12,5,11,RegSsn
2018,99,31,Leftover,Dolphins,13,6,12,RegSsn
2018,99,31,Leftover,Dolphins,14,7,13,RegSsn
2018,99,31,Leftover,Dolphins,15,7,14,RegSsn
2018,99,31,Leftover,Dolphins,16,7,15,RegSsn
2018,99,31,Leftover,Dolphins,17,7,16,RegSsn
2018,99,32,Leftover,Buccaneers,1,1,1,RegSsn
2018,99,32,Leftover,Buccaneers,2,2,2,RegSsn
2018,99,32,Leftover,Buccaneers,3,2,3,RegSsn
2018,99,32,Leftover,Buccaneers,4,2,4,RegSsn
2018,99,32,Leftover,Buccaneers,5,2,4,Bye Week
2018,99,32,Leftover,Buccaneers,6,2,5,RegSsn
2018,99,32,Leftover,Buccaneers,7,3,6,RegSsn
2018,99,32,Leftover,Buccaneers,8,3,7,RegSsn
2018,99,32,Leftover,Buccaneers,9,3,8,RegSsn
2018,99,32,Leftover,Buccaneers,10,3,9,RegSsn
2018,99,32,Leftover,Buccaneers,11,3,10,RegSsn
2018,99,32,Leftover,Buccaneers,12,4,11,RegSsn
2018,99,32,Leftover,Buccaneers,13,5,12,RegSsn
2018,99,32,Leftover,Buccaneers,14,5,13,RegSsn
2018,99,32,Leftover,Buccaneers,15,5,14,RegSsn
2018,99,32,Leftover,Buccaneers,16,5,15,RegSsn
2018,99,32,Leftover,Buccaneers,17,5,16,RegSsn
